number,source,year,fert_type,ISO,Town,ppp_price_kg,rel_price,longitude,latitude,acc50,acc100,acc250,distPort,popD,ral_pop,prec,crop_ha,nat_avg
2682,Afr,2013,Urea,BEN,KETOU,1.04,1,2.607781,7.358215,1.700000048,3.200000048,3.200000048,5.300000191,199,51,1659,0,1.04
28911,Afr,2013,Urea,BEN,BANIKOARA,0.88,0.85,2.433283,11.299983,3.900000095,5.199999809,8.100000381,14.30000019,51,37,1361,0.861728196,1.04
2975,Afr,2013,Urea,BEN,Cotonou,1.22,1.17,2.432286,6.366687,0.100000001,0.100000001,0.100000001,0.800000012,13286,165,1716,0,1.04
3063,Afr,2013,Urea,BEN,Kerou,0.8,0.77,2.109755,10.825017,3.900000095,5.5,10.39999962,17,40,18,1458,0.875078856,1.04
33415,Afr,2014,Urea,BEN,SAVALOU,1.06,1,1.966946,7.933245,2.099999905,4.900000095,5.199999809,5.900000095,26,46,1579,0.026568231,1.06
34716,Afr,2014,Urea,BEN,KETOU,1.02,0.96,2.607781,7.358215,1.700000048,3.200000048,3.200000048,5.300000191,199,51,1659,0,1.06
35515,Afr,2014,Urea,BEN,SINENDE,0.9,0.85,2.383831,10.343826,3.099999905,3.299999952,8.5,11.60000038,67,31,1487,0.899235678,1.06
36814,Afr,2014,Urea,BEN,BANIKOARA,1.24,1.17,2.433283,11.299983,3.900000095,5.199999809,8.100000381,14.30000019,51,37,1361,0.861728196,1.06
37616,Afr,2014,Urea,BEN,Cotonou,1.28,1.21,2.432286,6.366687,0.100000001,0.100000001,0.100000001,0.800000012,13286,165,1716,0,1.06
5506,Afr,2016,Urea,BEN,Country wide,1.02,1,2.315834,9.30769,2.400000095,2.400000095,8.300000191,11.69999981,12,6,1556,0,1.02
6295,Afr,2017,Urea,BEN,Country wide,1.06,1,2.315834,9.30769,2.400000095,2.400000095,8.300000191,11.69999981,12,6,1556,0,1.06
7475,Afr,2010,Urea,BDI,Kirundo,2.16,1.11,30.096179,-2.584868,4.300000191,6.900000095,6.900000095,40.40000153,415,432,1152,0.108773947,1.94
7591,Afr,2010,Urea,BDI,Bujumbura-Mairie,1.72,0.89,29.359772,-3.414755,0.100000001,0.100000001,0.100000001,39.40000153,19152,0,1266,0.016883878,1.94
9581,Afr,2011,Urea,BDI,Kirundo,2.04,1,30.096179,-2.584868,4.300000191,6.900000095,6.900000095,40.40000153,415,432,1152,0.108773947,2.04
9701,Afr,2011,Urea,BDI,Bujumbura-Mairie,2.24,1.1,29.359772,-3.414755,0.100000001,0.100000001,0.100000001,39.40000153,19152,0,1266,0.016883878,2.04
9892,Afr,2011,Urea,BDI,Gitega,2.04,1,29.924903,-3.428803,0.5,2.099999905,2.099999905,40.70000076,617,201,1218,0.00098001,2.04
17742,Afr,2015,Urea,BDI,KAYA,1.4,0.92,29.625286,-2.921853,1.899999976,1.899999976,1.899999976,37.59999847,925,447,1127,0.995738685,1.52
17752,Afr,2015,Urea,BDI,KAYA,1.52,1,29.625286,-2.921853,1.899999976,1.899999976,1.899999976,37.59999847,925,447,1127,0.995738685,1.52
17941,Afr,2015,Urea,BDI,Ngozi,1.42,0.93,29.826549,-2.908352,2,3.599999905,3.599999905,38.20000076,906,460,1140,0.960631549,1.52
17951,Afr,2015,Urea,BDI,Ngozi,1.56,1.03,29.826549,-2.908352,2,3.599999905,3.599999905,38.20000076,906,460,1140,0.960631549,1.52
18141,Afr,2015,Urea,BDI,Bujumbura-Mairie,1.46,0.96,29.359772,-3.414755,0.100000001,0.100000001,0.100000001,39.40000153,19152,0,1266,0.016883878,1.52
18151,Afr,2015,Urea,BDI,Bujumbura-Mairie,1.72,1.13,29.359772,-3.414755,0.100000001,0.100000001,0.100000001,39.40000153,19152,0,1266,0.016883878,1.52
18331,Afr,2015,Urea,BDI,Gitega,1.44,0.95,29.924903,-3.428803,0.5,2.099999905,2.099999905,40.70000076,617,201,1218,0.00098001,1.52
18341,Afr,2015,Urea,BDI,Gitega,1.56,1.03,29.924903,-3.428803,0.5,2.099999905,2.099999905,40.70000076,617,201,1218,0.00098001,1.52
18531,Afr,2015,Urea,BDI,Bubanza/Gihanga,1.54,1.01,29.306068,-3.192898,1.899999976,1.899999976,1.899999976,45.70000076,171,118,1348,0.453015953,1.52
1854,Afr,2015,Urea,BDI,Bubanza/Gihanga,1.52,1,29.306068,-3.192898,1.899999976,1.899999976,1.899999976,45.70000076,171,118,1348,0.453015953,1.52
1860,Afr,2015,Urea,BDI,Bubanza/Mitakataka,1.52,1,29.403995,-3.171503,2.200000048,2.200000048,2.200000048,46.79999924,302,230,1262,1,1.52
18611,Afr,2015,Urea,BDI,Bubanza/Mitakataka,1.52,1,29.403995,-3.171503,2.200000048,2.200000048,2.200000048,46.79999924,302,230,1262,1,1.52
18761,Afr,2015,Urea,BDI,Cankuzo,1.54,1.01,30.546801,-3.219291,6,8.300000191,8.300000191,36.09999847,807,54,1260,0,1.52
18772,Afr,2015,Urea,BDI,Cankuzo,1.52,1,30.546801,-3.219291,6,8.300000191,8.300000191,36.09999847,807,54,1260,0,1.52
18821,Afr,2015,Urea,BDI,Cibitoke/Buganda,1.52,1,29.192994,-2.965121,5.800000191,5.800000191,6,50.09999847,482,383,1448,0.996732354,1.52
1883,Afr,2015,Urea,BDI,Cibitoke/Buganda,1.52,1,29.192994,-2.965121,5.800000191,5.800000191,6,50.09999847,482,383,1448,0.996732354,1.52
1888,Afr,2015,Urea,BDI,Gitega/Giheta,1.44,0.95,29.904622,-3.299384,1.200000048,2.5,2.5,41.5,524,410,1190,0.03075058,1.52
18891,Afr,2015,Urea,BDI,Gitega/Giheta,1.56,1.03,29.904622,-3.299384,1.200000048,2.5,2.5,41.5,524,410,1190,0.03075058,1.52
18951,Afr,2015,Urea,BDI,Kinama/Mubimbi,1.48,0.97,29.496994,-3.2843,4.5,4.5,4.5,43.79999924,332,527,1180,0.118851334,1.52
1896,Afr,2015,Urea,BDI,Kinama/Mubimbi,1.52,1,29.496994,-3.2843,4.5,4.5,4.5,43.79999924,332,527,1180,0.118851334,1.52
19071,Afr,2015,Urea,BDI,Makamba,1.54,1.01,29.800393,-4.132672,3.400000095,4.900000095,4.900000095,39.40000153,1021,214,1441,0,1.52
19081,Afr,2015,Urea,BDI,Makamba,1.6,1.05,29.800393,-4.132672,3.400000095,4.900000095,4.900000095,39.40000153,1021,214,1441,0,1.52
19171,Afr,2015,Urea,BDI,Rumonge,1.56,1.03,29.438249,-3.973145,4.099999905,5.400000095,5.400000095,39.70000076,268,243,1422,0.385318309,1.52
19181,Afr,2015,Urea,BDI,Rumonge,1.52,1,29.438249,-3.973145,4.099999905,5.400000095,5.400000095,39.70000076,268,243,1422,0.385318309,1.52
19282,Afr,2015,Urea,BDI,Rutana,1.52,1,29.989951,-3.92572,3.900000095,5.599999905,5.599999905,44.79999924,162,142,1361,0,1.52
19291,Afr,2015,Urea,BDI,Rutana,1.52,1,29.989951,-3.92572,3.900000095,5.599999905,5.599999905,44.79999924,162,142,1361,0,1.52
19861,Afr,2016,Urea,BDI,KAYA,1.84,1,29.625286,-2.921853,1.899999976,1.899999976,1.899999976,37.59999847,925,447,1127,0.995738685,1.84
2006,Afr,2016,Urea,BDI,Ngozi,1.84,1,29.826549,-2.908352,2,3.599999905,3.599999905,38.20000076,906,460,1140,0.960631549,1.84
20261,Afr,2016,Urea,BDI,Bujumbura-Mairie,1.72,0.93,29.359772,-3.414755,0.100000001,0.100000001,0.100000001,39.40000153,19152,0,1266,0.016883878,1.84
20451,Afr,2016,Urea,BDI,Gitega,1.8,0.98,29.924903,-3.428803,0.5,2.099999905,2.099999905,40.70000076,617,201,1218,0.00098001,1.84
20651,Afr,2016,Urea,BDI,Bubanza/Gihanga,1.68,0.91,29.306068,-3.192898,1.899999976,1.899999976,1.899999976,45.70000076,171,118,1348,0.453015953,1.84
20721,Afr,2016,Urea,BDI,Bubanza/Mitakataka,1.8,0.98,29.403995,-3.171503,2.200000048,2.200000048,2.200000048,46.79999924,302,230,1262,1,1.84
2088,Afr,2016,Urea,BDI,Cankuzo,1.88,1.02,30.546801,-3.219291,6,8.300000191,8.300000191,36.09999847,807,54,1260,0,1.84
20941,Afr,2016,Urea,BDI,Cibitoke/Buganda,1.48,0.8,29.192994,-2.965121,5.800000191,5.800000191,6,50.09999847,482,383,1448,0.996732354,1.84
21002,Afr,2016,Urea,BDI,Gitega/Giheta,1.88,1.02,29.904622,-3.299384,1.200000048,2.5,2.5,41.5,524,410,1190,0.03075058,1.84
21071,Afr,2016,Urea,BDI,Kinama/Mubimbi,1.84,1,29.496994,-3.2843,4.5,4.5,4.5,43.79999924,332,527,1180,0.118851334,1.84
21191,Afr,2016,Urea,BDI,Makamba,1.84,1,29.800393,-4.132672,3.400000095,4.900000095,4.900000095,39.40000153,1021,214,1441,0,1.84
21291,Afr,2016,Urea,BDI,Rumonge,1.88,1.02,29.438249,-3.973145,4.099999905,5.400000095,5.400000095,39.70000076,268,243,1422,0.385318309,1.84
2140,Afr,2016,Urea,BDI,Rutana,1.92,1.04,29.989951,-3.92572,3.900000095,5.599999905,5.599999905,44.79999924,162,142,1361,0,1.84
215111,Afr,2016,Urea,BDI,Kinama-Mubimbi,1.6,0.87,29.383103,-3.325112,0.800000012,0.800000012,0.800000012,42.59999847,418,506,1264,1,1.84
21571,Afr,2016,Urea,BDI,Muramvya,1.6,0.87,29.62202,-3.267411,1.600000024,1.600000024,1.600000024,39,589,266,1156,0.952984452,1.84
22172,Afr,2017,Urea,BDI,Ngozi,1,0.96,29.826549,-2.908352,2,3.599999905,3.599999905,38.20000076,906,460,1140,0.960631549,1.04
22371,Afr,2017,Urea,BDI,Bujumbura-Mairie,1.04,1,29.359772,-3.414755,0.100000001,0.100000001,0.100000001,39.40000153,19152,0,1266,0.016883878,1.04
22561,Afr,2017,Urea,BDI,Gitega,1.04,1,29.924903,-3.428803,0.5,2.099999905,2.099999905,40.70000076,617,201,1218,0.00098001,1.04
233011,Afr,2017,Urea,BDI,Makamba,1.12,1.08,29.800393,-4.132672,3.400000095,4.900000095,4.900000095,39.40000153,1021,214,1441,0,1.04
23401,Afr,2017,Urea,BDI,Rumonge,1.08,1.04,29.438249,-3.973145,4.099999905,5.400000095,5.400000095,39.70000076,268,243,1422,0.385318309,1.04
23511,Afr,2017,Urea,BDI,Rutana,1.08,1.04,29.989951,-3.92572,3.900000095,5.599999905,5.599999905,44.79999924,162,142,1361,0,1.04
2376,Afr,2017,Urea,BDI,BUBANZA,1,0.96,29.398529,-3.086654,3.5,3.5,3.5,50.09999847,426,189,1260,1,1.04
23841,Afr,2017,Urea,BDI,Bujumbura rural,1,0.96,29.483352,-3.345039,1.100000024,1.100000024,1.100000024,39.29999924,268,799,1185,0.143655658,1.04
2390,Afr,2017,Urea,BDI,CIBITOKE,1.08,1.04,29.119978,-2.88857,4.300000191,4.300000191,4.300000191,47.40000153,602,267,1551,0.981203794,1.04
23981,Afr,2017,Urea,BDI,Kayanza,0.96,0.92,29.625286,-2.921853,1.899999976,1.899999976,1.899999976,37.59999847,925,447,1127,0.995738685,1.04
24281,Afr,2018,Urea,BDI,Ngozi,1.32,1.02,29.826549,-2.908352,2,3.599999905,3.599999905,38.20000076,906,460,1140,0.960631549,1.3
24482,Afr,2018,Urea,BDI,Bujumbura-Mairie,1.28,0.98,29.359772,-3.414755,0.100000001,0.100000001,0.100000001,39.40000153,19152,0,1266,0.016883878,1.3
24671,Afr,2018,Urea,BDI,Gitega,1.36,1.05,29.924903,-3.428803,0.5,2.099999905,2.099999905,40.70000076,617,201,1218,0.00098001,1.3
2541,Afr,2018,Urea,BDI,Makamba,1.44,1.11,29.800393,-4.132672,3.400000095,4.900000095,4.900000095,39.40000153,1021,214,1441,0,1.3
2551,Afr,2018,Urea,BDI,Rumonge,1.2,0.92,29.438249,-3.973145,4.099999905,5.400000095,5.400000095,39.70000076,268,243,1422,0.385318309,1.3
2562,Afr,2018,Urea,BDI,Rutana,1.36,1.05,29.989951,-3.92572,3.900000095,5.599999905,5.599999905,44.79999924,162,142,1361,0,1.3
2587,Afr,2018,Urea,BDI,BUBANZA,1.2,0.92,29.398529,-3.086654,3.5,3.5,3.5,50.09999847,426,189,1260,1,1.3
2595,Afr,2018,Urea,BDI,Bujumbura rural,1.24,0.95,29.483352,-3.345039,1.100000024,1.100000024,1.100000024,39.29999924,268,799,1185,0.143655658,1.3
2601,Afr,2018,Urea,BDI,CIBITOKE,1.4,1.08,29.119978,-2.88857,4.300000191,4.300000191,4.300000191,47.40000153,602,267,1551,0.981203794,1.3
2609,Afr,2018,Urea,BDI,Kayanza,1.2,0.92,29.625286,-2.921853,1.899999976,1.899999976,1.899999976,37.59999847,925,447,1127,0.995738685,1.3
26651,Afr,2010,Urea,BFA,Ouagadougou,2.18,1.56,-1.51966,12.371428,0.100000001,0.100000001,0.100000001,18.89999962,9311,0,1150,7.87E-05,1.4
2681,Afr,2010,Urea,BFA,OUAHIGOUYA,1.4,1,-2.410991,13.566826,0.300000012,3.299999952,3.299999952,26.70000076,73,109,967,0.005860482,1.4
2692,Afr,2010,Urea,BFA,BANFORA,1.26,0.9,-4.758804,10.640016,0.200000003,1.700000048,1.700000048,14.30000019,6,61,1446,0.573657095,1.4
28871,Afr,2011,Urea,BFA,Batie,1.64,1,-2.921347,9.873865,3.299999952,5,5,21.79999924,35,24,1495,0,1.64
28941,Afr,2011,Urea,BFA,Bobo Dioulasso,1.4,0.85,-4.305154,11.164922,0.5,0.5,0.5,16,50,79,1408,0.473508328,1.64
2916,Afr,2011,Urea,BFA,Dori,2,1.22,-0.023321,14.024647,4.800000191,4.800000191,4.800000191,27.39999962,3013,23,745,0.536746204,1.64
292211,Afr,2011,Urea,BFA,KAYA,1.64,1,-1.087355,13.09104,2.299999952,2.299999952,2.299999952,22.39999962,72,103,996,0,1.64
2939,Afr,2011,Urea,BFA,Ouagadougou,2.06,1.26,-1.51966,12.371428,0.100000001,0.100000001,0.100000001,18.89999962,9311,0,1150,7.87E-05,1.64
2955,Afr,2011,Urea,BFA,OUAHIGOUYA,1.54,0.94,-2.410991,13.566826,0.300000012,3.299999952,3.299999952,26.70000076,73,109,967,0.005860482,1.64
2963,Afr,2011,Urea,BFA,TENKODOGO,1.42,0.87,-0.36542,11.786332,0.699999988,2.299999952,2.299999952,15.5,8197,67,1210,0.241360188,1.64
2966,Afr,2011,Urea,BFA,BANFORA,1.44,0.88,-4.758804,10.640016,0.200000003,1.700000048,1.700000048,14.30000019,6,61,1446,0.573657095,1.64
2988,Afr,2011,Urea,BFA,Fada N'Gourman,1.68,1.02,0.36542,12.060165,2.5,3.299999952,3.299999952,18.39999962,121,27,1158,0.933684945,1.64
31611,Afr,2012,Urea,BFA,Batie,1.3,0.83,-2.921347,9.873865,3.299999952,5,5,21.79999924,35,24,1495,0,1.56
31681,Afr,2012,Urea,BFA,Bobo Dioulasso,1.62,1.04,-4.305154,11.164922,0.5,0.5,0.5,16,50,79,1408,0.473508328,1.56
31901,Afr,2012,Urea,BFA,Dori,1.74,1.12,-0.023321,14.024647,4.800000191,4.800000191,4.800000191,27.39999962,3013,23,745,0.536746204,1.56
3196,Afr,2012,Urea,BFA,KAYA,1.56,1,-1.087355,13.09104,2.299999952,2.299999952,2.299999952,22.39999962,72,103,996,0,1.56
32133,Afr,2012,Urea,BFA,Ouagadougou,1.76,1.13,-1.51966,12.371428,0.100000001,0.100000001,0.100000001,18.89999962,9311,0,1150,7.87E-05,1.56
3229,Afr,2012,Urea,BFA,OUAHIGOUYA,1.54,0.99,-2.410991,13.566826,0.300000012,3.299999952,3.299999952,26.70000076,73,109,967,0.005860482,1.56
32371,Afr,2012,Urea,BFA,TENKODOGO,1.62,1.04,-0.36542,11.786332,0.699999988,2.299999952,2.299999952,15.5,8197,67,1210,0.241360188,1.56
32401,Afr,2012,Urea,BFA,BANFORA,1.52,0.97,-4.758804,10.640016,0.200000003,1.700000048,1.700000048,14.30000019,6,61,1446,0.573657095,1.56
32621,Afr,2012,Urea,BFA,Fada N'Gourman,1.48,0.95,0.36542,12.060165,2.5,3.299999952,3.299999952,18.39999962,121,27,1158,0.933684945,1.56
32782,Afr,2012,Urea,BFA,Dedougou,1.56,1,-3.46627,12.450718,2.400000095,3.099999905,3.099999905,23.29999924,5474,14,1162,0.107901163,1.56
343511,Afr,2013,Urea,BFA,Batie,1.54,0.98,-2.921347,9.873865,3.299999952,5,5,21.79999924,35,24,1495,0,1.57
344211,Afr,2013,Urea,BFA,Bobo Dioulasso,1.52,0.97,-4.305154,11.164922,0.5,0.5,0.5,16,50,79,1408,0.473508328,1.57
3470,Afr,2013,Urea,BFA,KAYA,1.6,1.02,-1.087355,13.09104,2.299999952,2.299999952,2.299999952,22.39999962,72,103,996,0,1.57
3487,Afr,2013,Urea,BFA,Ouagadougou,1.74,1.11,-1.51966,12.371428,0.100000001,0.100000001,0.100000001,18.89999962,9311,0,1150,7.87E-05,1.57
3503,Afr,2013,Urea,BFA,OUAHIGOUYA,1.5,0.96,-2.410991,13.566826,0.300000012,3.299999952,3.299999952,26.70000076,73,109,967,0.005860482,1.57
35111,Afr,2013,Urea,BFA,TENKODOGO,1.48,0.94,-0.36542,11.786332,0.699999988,2.299999952,2.299999952,15.5,8197,67,1210,0.241360188,1.57
35142,Afr,2013,Urea,BFA,BANFORA,1.62,1.03,-4.758804,10.640016,0.200000003,1.700000048,1.700000048,14.30000019,6,61,1446,0.573657095,1.57
35361,Afr,2013,Urea,BFA,Fada N'Gourman,1.52,0.97,0.36542,12.060165,2.5,3.299999952,3.299999952,18.39999962,121,27,1158,0.933684945,1.57
35521,Afr,2013,Urea,BFA,Dedougou,1.8,1.15,-3.46627,12.450718,2.400000095,3.099999905,3.099999905,23.29999924,5474,14,1162,0.107901163,1.57
357021,Afr,2013,Urea,BFA,KOUDOUGOU,1.68,1.07,-2.351761,12.25622,0.600000024,2.400000095,2.400000095,22.10000038,94,128,1184,0,1.57
37161,Afr,2014,Urea,BFA,Bobo Dioulasso,1.48,0.99,-4.305154,11.164922,0.5,0.5,0.5,16,50,79,1408,0.473508328,1.5
3788,Afr,2014,Urea,BFA,BANFORA,1.52,1.01,-4.758804,10.640016,0.200000003,1.700000048,1.700000048,14.30000019,6,61,1446,0.573657095,1.5
3990,Afr,2015,Urea,BFA,Bobo Dioulasso,1.72,1.11,-4.305154,11.164922,0.5,0.5,0.5,16,50,79,1408,0.473508328,1.55
4084,Afr,2015,Urea,BFA,Fada N'Gourman,1.44,0.93,0.36542,12.060165,2.5,3.299999952,3.299999952,18.39999962,121,27,1158,0.933684945,1.55
41001,Afr,2015,Urea,BFA,Dedougou,1.62,1.05,-3.46627,12.450718,2.400000095,3.099999905,3.099999905,23.29999924,5474,14,1162,0.107901163,1.55
4118,Afr,2015,Urea,BFA,KOUDOUGOU,1.38,0.89,-2.351761,12.25622,0.600000024,2.400000095,2.400000095,22.10000038,94,128,1184,0,1.55
4127,Afr,2015,Urea,BFA,Nouna,1.62,1.05,-3.866779,12.733439,3.599999905,3.599999905,3.599999905,23.29999924,26,66,1133,0.680118859,1.55
41381,Afr,2015,Urea,BFA,Yako,1.48,0.95,-2.258534,12.962167,1.600000024,2.299999952,2.299999952,23.5,71,64,1066,0.236039132,1.55
4264,Afr,2016,Urea,BFA,Bobo Dioulasso,1.56,1.04,-4.305154,11.164922,0.5,0.5,0.5,16,50,79,1408,0.473508328,1.5
42921,Afr,2016,Urea,BFA,KAYA,1.48,0.99,-1.087355,13.09104,2.299999952,2.299999952,2.299999952,22.39999962,72,103,996,0,1.5
43091,Afr,2016,Urea,BFA,Ouagadougou,1.46,0.97,-1.51966,12.371428,0.100000001,0.100000001,0.100000001,18.89999962,9311,0,1150,7.87E-05,1.5
43251,Afr,2016,Urea,BFA,OUAHIGOUYA,1.44,0.96,-2.410991,13.566826,0.300000012,3.299999952,3.299999952,26.70000076,73,109,967,0.005860482,1.5
4333,Afr,2016,Urea,BFA,TENKODOGO,1.62,1.08,-0.36542,11.786332,0.699999988,2.299999952,2.299999952,15.5,8197,67,1210,0.241360188,1.5
4336,Afr,2016,Urea,BFA,BANFORA,1.4,0.93,-4.758804,10.640016,0.200000003,1.700000048,1.700000048,14.30000019,6,61,1446,0.573657095,1.5
43581,Afr,2016,Urea,BFA,Fada N'Gourman,1.52,1.01,0.36542,12.060165,2.5,3.299999952,3.299999952,18.39999962,121,27,1158,0.933684945,1.5
4374,Afr,2016,Urea,BFA,Dedougou,1.52,1.01,-3.46627,12.450718,2.400000095,3.099999905,3.099999905,23.29999924,5474,14,1162,0.107901163,1.5
439211,Afr,2016,Urea,BFA,KOUDOUGOU,1.48,0.99,-2.351761,12.25622,0.600000024,2.400000095,2.400000095,22.10000038,94,128,1184,0,1.5
44011,Afr,2016,Urea,BFA,Nouna,1.36,0.91,-3.866779,12.733439,3.599999905,3.599999905,3.599999905,23.29999924,26,66,1133,0.680118859,1.5
441221,Afr,2016,Urea,BFA,Yako,1.52,1.01,-2.258534,12.962167,1.600000024,2.299999952,2.299999952,23.5,71,64,1066,0.236039132,1.5
44261,Afr,2016,Urea,BFA,Reo,1.54,1.03,-2.466479,12.316543,0.400000006,2.200000048,2.200000048,21.89999962,41,53,1185,3.34E-05,1.5
4430,Afr,2016,Urea,BFA,SABOU,1.5,1,-2.226127,12.06013,1,2,2,20.5,43,52,1227,0.002284458,1.5
44391,Afr,2016,Urea,BFA,HOUNDE,1.56,1.04,-3.523092,11.489424,2.5,2.5,2.5,17.20000076,31,28,1359,0.184355721,1.5
4452,Afr,2016,Urea,BFA,ZINIARE,1.54,1.03,-1.298695,12.582851,1,1,1,18.5,93,116,1111,0,1.5
4465,Afr,2016,Urea,BFA,KONGOUSSI,1.58,1.05,-1.525704,13.325295,2.400000095,2.599999905,2.599999905,24.60000038,75,62,996,0,1.5
4471,Afr,2016,Urea,BFA,KOUPELA,1.44,0.96,-0.351302,12.180204,1.899999976,2,2,17.29999924,87,144,1139,0.006578939,1.5
44821,Afr,2016,Urea,BFA,LEO,1.44,0.96,-2.095943,11.097881,2.799999952,3.200000048,3.200000048,22.10000038,15,34,1359,0.343035102,1.5
4492,Afr,2016,Urea,BFA,ORODARA,1.42,0.95,-4.908911,10.981969,1.600000024,2.400000095,2.400000095,15.60000038,30,22,1456,0.516169012,1.5
45381,Afr,2017,Urea,BFA,Bobo Dioulasso,1.42,1.01,-4.305154,11.164922,0.5,0.5,0.5,16,50,79,1408,0.473508328,1.4
4566,Afr,2017,Urea,BFA,KAYA,1.38,0.99,-1.087355,13.09104,2.299999952,2.299999952,2.299999952,22.39999962,72,103,996,0,1.4
45831,Afr,2017,Urea,BFA,Ouagadougou,1.36,0.97,-1.51966,12.371428,0.100000001,0.100000001,0.100000001,18.89999962,9311,0,1150,7.87E-05,1.4
45991,Afr,2017,Urea,BFA,OUAHIGOUYA,1.26,0.9,-2.410991,13.566826,0.300000012,3.299999952,3.299999952,26.70000076,73,109,967,0.005860482,1.4
4607,Afr,2017,Urea,BFA,TENKODOGO,1.6,1.14,-0.36542,11.786332,0.699999988,2.299999952,2.299999952,15.5,8197,67,1210,0.241360188,1.4
46101,Afr,2017,Urea,BFA,BANFORA,1.32,0.94,-4.758804,10.640016,0.200000003,1.700000048,1.700000048,14.30000019,6,61,1446,0.573657095,1.4
4632,Afr,2017,Urea,BFA,Fada N'Gourman,1.54,1.1,0.36542,12.060165,2.5,3.299999952,3.299999952,18.39999962,121,27,1158,0.933684945,1.4
4648,Afr,2017,Urea,BFA,Dedougou,1.38,0.99,-3.46627,12.450718,2.400000095,3.099999905,3.099999905,23.29999924,5474,14,1162,0.107901163,1.4
4666,Afr,2017,Urea,BFA,KOUDOUGOU,1.46,1.04,-2.351761,12.25622,0.600000024,2.400000095,2.400000095,22.10000038,94,128,1184,0,1.4
4675,Afr,2017,Urea,BFA,Nouna,1.42,1.01,-3.866779,12.733439,3.599999905,3.599999905,3.599999905,23.29999924,26,66,1133,0.680118859,1.4
4686,Afr,2017,Urea,BFA,Yako,1.32,0.94,-2.258534,12.962167,1.600000024,2.299999952,2.299999952,23.5,71,64,1066,0.236039132,1.4
4704,Afr,2017,Urea,BFA,SABOU,1.46,1.04,-2.226127,12.06013,1,2,2,20.5,43,52,1227,0.002284458,1.4
4713,Afr,2017,Urea,BFA,HOUNDE,1.44,1.03,-3.523092,11.489424,2.5,2.5,2.5,17.20000076,31,28,1359,0.184355721,1.4
4726,Afr,2017,Urea,BFA,ZINIARE,1.4,1,-1.298695,12.582851,1,1,1,18.5,93,116,1111,0,1.4
4739,Afr,2017,Urea,BFA,KONGOUSSI,1.44,1.03,-1.525704,13.325295,2.400000095,2.599999905,2.599999905,24.60000038,75,62,996,0,1.4
4745,Afr,2017,Urea,BFA,KOUPELA,1.28,0.91,-0.351302,12.180204,1.899999976,2,2,17.29999924,87,144,1139,0.006578939,1.4
4756,Afr,2017,Urea,BFA,LEO,1.34,0.96,-2.095943,11.097881,2.799999952,3.200000048,3.200000048,22.10000038,15,34,1359,0.343035102,1.4
4766,Afr,2017,Urea,BFA,ORODARA,1.34,0.96,-4.908911,10.981969,1.600000024,2.400000095,2.400000095,15.60000038,30,22,1456,0.516169012,1.4
4781,Afr,2017,Urea,BFA,Dedougou,1.36,0.97,-3.46627,12.450718,2.400000095,3.099999905,3.099999905,23.29999924,5474,14,1162,0.107901163,1.4
4791,Afr,2017,Urea,BFA,Ouagadougou,1.42,1.01,-1.517481,12.369943,0.100000001,0.100000001,0.100000001,18.89999962,9311,0,1150,7.87E-05,1.4
4799,Afr,2017,Urea,BFA,Yako,1.42,1.01,-2.258534,12.962167,1.600000024,2.299999952,2.299999952,23.5,71,64,1066,0.236039132,1.4
48121,Afr,2018,Urea,BFA,Bobo Dioulasso,1.18,0.94,-4.305154,11.164922,0.5,0.5,0.5,16,50,79,1408,0.473508328,1.26
4840,Afr,2018,Urea,BFA,KAYA,1.18,0.94,-1.087355,13.09104,2.299999952,2.299999952,2.299999952,22.39999962,72,103,996,0,1.26
50001,Afr,2018,Urea,BFA,ZINIARE,1.26,1,-1.298695,12.582851,1,1,1,18.5,93,116,1111,0,1.26
5013,Afr,2018,Urea,BFA,KONGOUSSI,1.32,1.05,-1.525704,13.325295,2.400000095,2.599999905,2.599999905,24.60000038,75,62,996,0,1.26
5019,Afr,2018,Urea,BFA,KOUPELA,1.06,0.84,-0.351302,12.180204,1.899999976,2,2,17.29999924,87,144,1139,0.006578939,1.26
5030,Afr,2018,Urea,BFA,LEO,1.24,0.98,-2.095943,11.097881,2.799999952,3.200000048,3.200000048,22.10000038,15,34,1359,0.343035102,1.26
50401,Afr,2018,Urea,BFA,ORODARA,1.32,1.05,-4.908911,10.981969,1.600000024,2.400000095,2.400000095,15.60000038,30,22,1456,0.516169012,1.26
50551,Afr,2018,Urea,BFA,Dedougou,1.26,1,-3.46627,12.450718,2.400000095,3.099999905,3.099999905,23.29999924,5474,14,1162,0.107901163,1.26
50651,Afr,2018,Urea,BFA,Ouagadougou,1.28,1.02,-1.517481,12.369943,0.100000001,0.100000001,0.100000001,18.89999962,9311,0,1150,7.87E-05,1.26
5073,Afr,2018,Urea,BFA,Yako,1.42,1.13,-2.258534,12.962167,1.600000024,2.299999952,2.299999952,23.5,71,64,1066,0.236039132,1.26
52261,Afr,2011,Urea,CIV,KORHOGO,1.66,1,-5.614256,9.466934,0.100000001,0.100000001,3.900000095,13.5,1168,3,1608,0,1.66
5248,Afr,2011,Urea,CIV,Soubre,1.66,1,-6.589017,5.786623,0.699999988,2.400000095,6.800000191,13.69999981,15,41,1987,0.160715431,1.66
